TERYT,Rok,Frekwencja,MalTys,BudzM,BezPro,WspFem,WspObc,AptOs,PowUzM,BibM,WspSko,PodTys,OsbKM,WspX,WspY
260606,2,37.97909408,4.8,2171.96,11.7,105,61.8,4168,86,2084,82.4,55,51,21.35376519,50.84438424
260607,2,35.29920069,3.9,2635.1,14.5,104,64.3,2768,72.7,5536,90.58,47,34,21.72650904,50.99614939
260608,2,41.83558559,6.4,2358.41,14.7,99,63.8,4330,80,1443,91.02,49,50,21.5836488,50.82603798
260701,2,43.38076473,4.8,2564.51,11.3,110,53.6,2094,61.3,10471,97.38,109,1579,21.39894407,50.94612533
260702,2,34.78122006,3.9,4454.08,12,102,62.6,3788,82,1894,95.85,48,36,21.57382634,51.0173939
260703,2,38.47740316,4.2,2563.2,13.7,104,59.9,13689,84.5,6845,100.26,73,112,21.39971668,50.93219942
260704,2,35.28037383,4.7,2670.83,14,106,62.5,3899,70,3899,92.78,61,66,21.53207374,50.90742063
260705,2,34.14309886,5.4,2933.97,15.1,103,58.1,10151,71.3,1692,81.41,57,89,21.30630269,50.97980982
260706,2,33.63205061,4.5,2539.4,9.1,99,63.6,7107,80,2369,97.32,37,64,21.20893415,50.87711501
260801,2,33.62618054,5.6,3202.18,6.4,100,68,2668,75.9,5335,93.84,47,50,20.35913541,50.3973566
260802,2,41.32009659,7.3,3696.05,6.9,102,63.9,4509,78.8,902,106.48,44,45,20.58110699,50.61301776
260803,2,34.88077118,5,3279.87,6,97,67.8,0,81.7,2401,94.95,45,43,20.40898109,50.48892134
260804,2,43.7439846,6,2735.86,6.8,103,57.2,2416,75.6,2416,99.58,70,102,20.54774038,50.48610687
260805,2,35.51051051,2.9,2943.91,5.5,104,61.9,4737,99.7,1579,95.67,49,58,20.56769237,50.38478191
260901,2,48.32688588,5.3,3793.31,8.3,113,57.4,1653,64.7,8267,104.58,136,864,21.75116691,50.68034269
260902,2,35.54697897,7.1,2963.17,9.5,105,57.1,3029,81,1817,100.2,48,107,21.78242347,50.74725725
260903,2,33.99071926,5.4,2757.05,12.7,99,64.2,2847,88.7,2135,90.57,48,86,21.44600658,50.66080849
260904,2,42.68830482,5.3,2981.54,9.8,102,60.3,2326,96.4,3489,98.85,44,101,21.57558567,50.59713632
260905,2,39.14696644,6.7,3006.87,9.3,98,61.7,3762,103.8,7524,98.33,46,87,21.51887058,50.56082673
260906,2,37.01132627,5.7,2753.91,8.7,104,65.1,0,95.9,2227,96.27,52,93,21.61453003,50.69816044
260907,2,38.9747095,5.7,2612.05,8.3,101,61.4,4381,99.5,8762,83.64,55,103,21.63838601,50.64610163
260908,2,35.73005361,3.9,2964.63,9.5,97,58.4,0,81.9,3836,100,39,55,21.64976903,50.75190892
260909,2,36.31827731,3.4,3090.83,10.3,104,61.7,4683,70.7,4683,92.08,59,58,21.79559991,50.82743584
261001,2,48.6152713,5.5,2566.49,13.3,110,55.6,2100,59.2,9661,99.31,110,750,20.85846263,51.11995941
261002,2,40.05930528,6.2,3104.49,21,104,57.6,4252,71.1,4252,83.48,58,60,20.71530067,51.09445354
261003,2,38.56840122,6.9,2835.57,14.1,101,58.8,0,75.6,5317,98.06,57,86,20.7833601,50.99108112
261004,2,43.56397371,4.5,2607.53,17.8,104,57,6254,77.6,6254,93.39,60,117,20.93297826,51.13620384
261005,2,45.67184184,4.7,2225.32,14.1,105,56.5,3569,69,3569,95.26,90,143,20.83813252,51.04571435
261101,2,46.27768897,5,2473.08,11.3,110,57.9,2003,60.3,6511,100.82,91,1637,21.07910783,51.04018614
261102,2,37.05789592,4.9,2647.25,12.9,106,60.8,5570,75.6,3713,93.9,55,69,21.22756094,51.0404026
261103,2,43.41470545,5.4,2823.1,11.4,99,62.1,8442,88.2,2111,99.8,50,76,21.06276603,51.12757059
261104,2,33.21698662,5.4,2654.6,10.5,98,62.5,15345,89.5,3069,101.93,46,112,21.08237707,50.95582983
261105,2,42.74152757,7,2382.39,12.5,106,61.2,3601,70,1801,89.36,64,88,20.99234558,51.05104559
261201,2,37.17948718,5.9,4177.5,10,102,65.2,3994,88.5,2663,95.84,53,65,21.27354783,50.65495483
261202,2,39.64396722,8.7,3685.12,6.7,103,68.7,0,98.6,4332,91.97,46,51,21.16728337,50.3988635
261203,2,34.28920073,6.3,3451.65,9.5,100,62.5,3949,78.2,3949,92.59,66,74,21.07138542,50.45900999
261204,2,41.4699402,6.7,3250.6,10.6,98,63.3,3932,85.1,3932,96.15,52,61,21.40535945,50.50771917
261205,2,43.27228077,6.8,5181.56,8.3,102,44.7,3012,81.2,6023,104.59,68,161,21.26941347,50.43608227
261206,2,37.95791115,5.8,2900.31,9.4,102,61.6,6433,87.5,2144,91.55,62,52,21.23368728,50.50848976
261207,2,42.96597026,5.8,2582.14,8.1,104,56.8,2669,75.4,4449,103.08,91,117,21.2055307,50.58157346
261208,2,40.48913043,6.2,2864.16,6,98,57.9,4823,78.1,4823,85.2,35,45,20.98593439,50.61039343
261301,2,41.54714319,4.7,2608.07,11.9,97,64.7,0,80.4,2633,100.76,57,38,19.91716106,50.95984387
261302,2,41.2667054,5.6,2716.83,10.1,97,61,10824,85.2,2165,100,90,56,20.10792604,50.89906715
261303,2,38.47436432,6.4,2988.29,11.1,97,65.9,1395,80,0,107.09,51,38,19.93824868,50.65724961
261304,2,32.23140496,3.1,2846.03,9,101,67.6,0,78.3,2561,104.88,54,29,19.98825485,50.70880911
261305,2,35.05623355,7,3194.12,11.9,101,67.4,4981,81.8,4981,94.34,42,31,19.84323245,50.76327399
261306,2,45.83560152,5.8,2536.57,9.2,104,57,3382,77.6,3382,101.45,71,80,19.95554485,50.83450927
266101,2,56.24688325,5.1,5094.17,8.3,112,55,2147,58.2,13454,103.86,139,1841,20.60894831,50.86097866
280101,2,47.36893488,4.8,2665.65,12.7,111,51.5,3547,58.8,4138,108.49,88,2257,20.80701601,54.2528058
280102,2,45.67254686,7,4136.31,16.9,102,51.8,2200,59.1,4400,131.44,82,1325,20.48945234,54.28744428
280103,2,36.76151297,6.1,2927.07,19.4,97,53,0,74.4,2223,82.56,46,26,20.79815596,54.24466793
280104,2,27.92007266,5.7,2925.34,16.4,104,53.7,3396,66.3,1698,92.23,44,33,20.94026055,54.08630866
280105,2,31.07199084,4.5,3222.6,22.4,99,55.1,0,65.7,2386,75.95,27,17,20.47222236,54.30210601
280106,2,29.61342086,5.3,2995.18,21.9,100,53.6,3372,65.3,1686,88.8,45,27,21.02179926,54.29248972
280201,2,47.72984441,5.6,2632.79,12,105,50.2,2512,60.6,8792,125.05,88,1417,19.82022971,54.37687345
280202,2,33.73951258,4.4,3719.41,19,95,53.6,0,68.4,335,43.8,42,21,19.88977492,54.37947893
280203,2,41.07858243,4.5,5472.26,15.5,103,50,3739,69.2,3739,83,70,30,19.69166393,54.33833556
280204,2,32.51461988,4.9,3503.99,23.3,104,56.1,0,65.9,1028,91.49,34,16,20.19630648,54.34682693
280205,2,33.55392595,3.9,3170.74,14.6,93,50.7,3360,70.6,6720,105.25,65,28,20.16320894,54.24104042
280206,2,35.78643579,6,4381.13,17.1,100,57.9,0,73.8,1320,82.35,45,16,19.91544123,54.26095273
280207,2,33.72046456,5.7,3630.54,19.2,97,55.1,0,74.5,3148,93.15,39,21,19.85621938,54.17138202
280301,2,43.81688126,5.5,2354.69,10,107,49.4,2698,71,10791,101.04,83,1882,20.17807629,53.24097312
280302,2,29.8951049,6.6,2799.5,16.3,98,58.7,0,73.7,1222,84.1,36,36,20.14255917,53.28667267
280303,2,33.86159535,5.3,3168.54,10.8,107,61,7359,72.5,2453,104.67,44,71,20.29821081,53.18778126
280304,2,35.54717628,5.9,2629.79,17.3,102,56.6,4903,78.6,2942,102.87,59,58,19.83102917,53.24662126
280305,2,32.71909149,4.9,2618.91,15.2,100,63.6,5924,81.6,1185,90.61,43,36,20.01313056,53.24287406
280306,2,40.13797983,4.9,3044.19,14.1,100,58.7,7384,83.6,7384,101.87,53,50,19.93762133,53.36996069
280401,2,34.48908457,4,3222.87,12.7,96,49.4,0,83.9,3599,82.69,79,37,19.42327475,54.15088173
280402,2,28.41793257,6,3537.01,19,99,60.1,0,73,830,92.65,38,20,19.91484661,54.07556866
280403,2,34.19781337,4.6,2955.38,11.6,101,50.1,5170,75.4,2585,79.94,59,58,19.30145238,54.09940948
280404,2,30.54313099,5.2,3226.88,12.4,97,59.6,0,78.2,1055,91.14,39,38,19.40277399,54.04668482
280405,2,36.42800944,6.5,3256.98,12.2,100,49.4,0,85.1,1615,96.43,67,34,19.55624088,54.201214
280406,2,37.10208562,3.9,3361.4,12,102,58.8,4612,76,4612,95.42,57,29,19.69475773,54.20110462
280407,2,38.16317432,4.8,3012.23,14.2,104,52.6,3943,67.6,4929,99.16,65,75,19.68640122,54.04736515
280408,2,28.65947612,2.7,3141.28,18.7,97,56.4,0,66.7,2036,87.19,34,31,19.50115624,53.98181295
280409,2,36.85806329,5,5570.15,14.2,102,57.2,6875,73.4,2292,85.71,77,33,19.49276498,54.30068133
280701,2,49.27645788,6,3300.77,6.5,109,52.9,2379,63.7,16652,109.65,92,1522,19.56592289,53.5982018
280702,2,47.27739495,5.7,3046.48,6.2,106,55.2,1663,72.1,9975,104.69,85,592,19.75211703,53.5049433
280703,2,35.81773972,5,3204.4,7.1,97,55.9,12756,94.7,2551,77.12,63,30,19.58132919,53.63229536
280704,2,31.99508398,6.3,3240.7,11.6,96,54.2,3105,74.7,2070,97.22,51,36,19.26572548,53.59659423
280705,2,40.08760951,6,2944.32,4.8,96,62.2,0,88,3535,95.29,43,45,19.78161588,53.51284954
280706,2,31.80912532,4.6,3170.34,12,98,54.8,6550,66.5,4366,98.51,59,51,19.37791659,53.72179204
280707,2,28.96901803,5.3,2927.78,6.2,98,57.1,3550,70.8,2366,101.31,45,28,19.62313135,53.80884371
280901,2,48.78122179,5,3347.94,10.9,109,53.9,2373,58.5,8306,114.07,97,1158,20.56969899,54.13184949
280902,2,32.07347227,5.9,3051.26,14.5,95,53.4,0,90.1,1700,89.52,38,23,20.71993791,54.10637418
280903,2,31.4232902,7.6,2963.22,13,95,52.5,6823,79.7,1137,69.77,40,18,20.51561001,54.12327648
280904,2,32.58543321,4.6,3382.85,15.7,93,56.4,0,79,1218,94.34,50,24,20.25336877,54.05555497
280905,2,36.25061667,5.1,2828.91,17.4,105,55.4,3150,63.1,3150,97.5,86,52,20.14227321,54.1377185
281201,2,46.19769696,6.1,2798.37,11.4,111,57.7,2791,72.4,11162,107.2,91,982,19.58507277,53.42333059
281202,2,39.15789474,6.1,4229.13,15.4,98,60.4,9641,76.6,1928,102.28,55,40,19.34827224,53.48522849
281203,2,37.66286645,7,3449.58,10.4,98,64.8,6392,87.2,1065,109.07,43,41,19.75678626,53.386984
281204,2,37.42446043,6.8,3485.79,11.9,101,58.8,9092,88,4546,96.18,56,61,19.52435987,53.39186449
281205,2,37.97530062,6.8,3101.82,13.4,99,60.2,0,80.6,1342,90.5,58,58,19.5773365,53.4643097
281501,2,49.61012211,6.1,3290.51,8.7,111,54,2620,60.6,17029,106.42,99,2407,19.96528098,53.70380894
281502,2,31.93793911,6,3689.6,14.6,92,57.6,4499,76.7,1125,99.04,48,27,20.03992196,53.45280892
281503,2,30.03819366,3.9,3989.47,15.3,96,58,5817,66.3,5817,106.06,46,32,20.11739631,53.52681995
281504,2,31.3860252,6.2,3500.11,13.7,97,53.5,4507,79.4,4507,94.98,56,24,20.06225902,53.7989333
281505,2,29.31437476,6,2953.95,11.9,99,54.9,6518,67.5,6518,93.9,60,35,19.73068816,53.90311082
281506,2,30.4290429,5.9,2779.2,17.4,100,54.4,2906,66.2,2906,93.72,64,37,20.07415799,53.98906066
281507,2,34.64720195,6.9,3192.02,12.8,100,55,2539,74.2,5078,98.31,63,32,19.81432279,53.75192983
281508,2,39.05412241,5.8,3034.75,13.6,102,54,3149,65.2,4199,99.63,73,81,19.9264519,53.91589673
281509,2,38.93893067,4.9,3094.27,10.8,97,54.9,0,82.3,2272,73.16,64,40,19.95506285,53.64161219
286101,2,49.41156127,5,3890.32,8.9,109,52.2,4008,57.4,13806,98.93,97,1557,19.43925444,54.19046244
280501,2,43.83398425,4.9,2676.88,12.5,108,50.5,2577,58.3,59274,99.03,84,2816,22.3612023,53.82134719
280502,2,32.33273056,3.9,3021.98,16.9,96,54.9,0,81.9,2745,84.02,61,29,22.34045361,53.82330944
280503,2,27.75419819,4.8,3419.4,15.1,95,58.7,0,79.5,3530,93.03,35,25,22.6426658,53.85244571
280504,2,27.75897089,6.6,3289.84,15.6,97,57.2,7556,68.9,2519,87.31,42,33,22.39067056,53.70659302
280505,2,30.90388288,4.8,3400.28,14.2,97,61.7,0,77.4,3969,70.59,41,20,22.18144044,53.91075854
280601,2,48.67271297,4.3,2484.86,8.1,110,53.8,2510,58.2,15061,110.19,108,2195,21.76585405,54.03429411
280604,2,38.97243108,6.1,3764.69,8.5,98,49.6,0,89.4,4052,78.6,81,27,21.74180187,54.03711484
280605,2,34.0408805,4.1,3072.97,8.2,96,53.1,0,87.6,3137,93.2,76,16,22.0394853,54.09676756
280606,2,32.18427835,5.4,3104.49,10.1,95,53.9,0,80.1,3907,91.24,54,23,21.84481252,53.9277226
280608,2,33.75309661,5.1,4169.08,10,99,52.3,2947,67.2,2947,91.74,77,29,21.57277714,53.93909128
280610,2,36.94086429,5.3,3695.96,9.1,98,58,6597,78,1319,92.13,60,28,22.0473231,53.96689366
280801,2,46.216971,6.2,2305.8,11.3,109,51.3,2578,57.3,5673,109.64,88,2740,21.37428653,54.08143949
280802,2,26.20135209,4.6,3178.93,19,96,55.9,6753,61.8,3377,97.85,42,23,21.31777432,54.23985866
280803,2,30.92065415,4.3,2959.98,16.6,96,52,0,65.5,4235,78.25,58,30,21.41292759,54.0543087
280804,2,29.41176471,5.7,3058.7,17.5,101,53,5290,58.8,1763,89.42,42,42,21.15383997,54.16840057
280805,2,35.15178179,4.9,2492.52,14.2,105,54.1,2718,64.9,2718,90.23,68,46,21.1795362,54.02344425
280806,2,32.42370892,6.1,3341.62,16.9,98,50.8,4104,68.3,4104,91.16,42,21,21.49461342,54.22663198
281001,2,48.29155895,5.9,2831.16,10.6,108,50,2781,63.5,11122,117.31,110,1502,21.30288859,53.8672907
281002,2,37.6344086,5.5,3829.32,15.7,103,53.1,4261,72.9,2840,98.08,92,33,21.58507782,53.81554201
281003,2,35.07327515,6.6,2541.59,12,100,52.8,0,86.1,2631,50.83,65,27,21.32933414,53.88917785
281004,2,36.09166136,5.8,3278.85,11.6,100,52.9,3977,84.6,1591,90.11,68,25,21.34809244,53.71988298
281005,2,34.6598548,5.3,2891.99,13.8,100,56,0,83.9,1579,90.14,65,26,21.15338592,53.84354399
281101,2,31.98665678,6.1,3624.83,9.2,94,63.7,0,79.4,3395,93.6,38,25,20.525477,53.27903033
281102,2,32.98500682,3.5,2885.24,8.8,102,64.3,0,66.8,576,92.2,49,15,20.673798,53.35067115
281103,2,28.59216255,5.1,3145.82,13.7,96,57,6325,64.8,2108,92.48,34,25,20.29346494,53.33734206
281104,2,39.67608986,5.3,2645.32,9.5,103,52.5,3612,69.4,5418,101.03,80,57,20.4752845,53.42024648
281303,2,27.12181436,7.9,3691.74,16.3,94,57.4,5386,71.3,1347,97.25,47,21,22.334296,54.146166
281304,2,41.44561566,5.1,3500.02,12,105,55.3,3170,67.5,11097,97.84,103,83,22.48827075,54.03564052
281305,2,29.66049383,5.8,3606.06,17.5,94,54.1,3997,73.6,1332,81.68,56,19,22.29466427,54.01984774
281306,2,34.28571429,4,3420.15,13.8,95,59.4,3462,78.8,1731,100,44,25,22.60021962,53.97113061
281401,2,42.10678211,4.4,2868.3,9.1,101,50.8,5730,80,1910,88.01,77,54,20.71507502,53.83715021
281402,2,41.96804037,4.7,2774.56,11.7,106,50.1,2421,68,3229,97.5,72,67,20.96685228,53.86047253
281403,2,40.11023133,5.1,2559.96,10.5,104,53,3236,68,2697,95.72,72,63,20.42362929,53.98739081
281404,2,49.04490201,4.1,3046.93,6.7,102,48.4,3547,110.8,3547,83.47,117,66,20.49276427,53.87563338
281405,2,45.90234459,4.5,2857.48,8.6,97,50.1,6066,98.5,2022,72.66,89,35,20.24820571,53.72997964
281406,2,30.05835042,4.1,2785.93,12.5,104,52.6,4022,70.5,2681,92.08,50,38,20.73511481,53.97853225
281407,2,44.97272019,4.3,3148.2,8,98,51.1,6799,107.8,1360,74.28,102,40,20.26600182,53.82446054
281408,2,32.41976199,5,3363.91,15.7,100,54.1,0,70.4,3391,100.5,40,19,20.98943471,53.98883093
281409,2,36.69741697,3.9,2904.73,9.3,102,52.5,4648,71,3486,93.83,80,38,20.30893708,53.57031728
281410,2,40.86902737,5.3,3122.31,8.7,100,45.3,0,91.8,1648,70.51,76,26,20.64058061,53.68136529
281411,2,52.66666667,5.8,4174.06,6.3,103,45,3388,96.5,2258,98.75,128,30,20.43735109,53.65853902
281412,2,30.00610501,7.1,2957.18,11.8,94,55.8,0,78.3,1404,93.73,49,26,20.235682,53.92902435
281601,2,35.74200315,5.4,3484.27,20.3,96,56.8,4118,63.7,6178,92.94,43,29,22.08522051,53.63351685
281602,2,40.20618557,5.9,2957.79,18.7,98,56.7,4759,63.6,3172,96.94,56,26,21.93233662,53.80781372
281603,2,41.07550443,5.1,2898.37,15.1,101,55,3497,71.2,1554,100.44,81,44,21.78154862,53.60869851
281604,2,43.43390805,5.4,3483.68,15.4,102,52.8,4254,70.2,2127,84.63,82,24,21.56932432,53.63949283
281701,2,47.88910506,5.3,2665.36,11.6,109,53.4,1793,64.7,12554,132.4,94,2364,20.99561646,53.56306371
281702,2,32.00817388,4.5,3498.08,16.6,100,57.7,6796,72.9,6796,94,43,26,21.00574297,53.70723318
281703,2,36.08144192,4.8,3181.9,17.2,99,55.3,3719,76.4,1860,91.73,70,12,20.74237768,53.52006791
281704,2,35.27030245,5.9,3959.61,12.5,100,52.5,5419,81.9,2710,99.45,67,36,20.80728744,53.64542887
281705,2,30.92806394,6.9,4257.01,14.9,94,58.7,5783,79.3,1446,89.45,42,26,21.3348741,53.47412154
281706,2,34.40568913,4.6,2597.9,14.9,98,52.2,0,88.6,2972,60.33,66,34,21.03392642,53.54453549
281707,2,35.01532176,4.9,4545.81,16.4,98,55.2,6138,81,2046,100.5,70,22,21.25954214,53.58839841
281708,2,29.54724409,5.2,4025.96,13.9,94,57.4,3295,72.5,3295,97.24,42,19,20.94808455,53.39966458
281801,2,29.77697408,5.6,3067.86,15.4,99,58.7,3947,72.6,1974,93.09,58,19,22.05987782,54.25984196
281802,2,29.94174757,6.1,3232.96,14.9,102,60.6,0,72.4,1557,96,47,15,22.61384373,54.30923337
281803,2,39.6353815,5.5,3546.46,11.3,101,53.7,5119,67.9,10238,98.7,87,57,22.31199325,54.26555657
281901,2,29.25940915,3.3,3203.1,17.8,95,57.6,0,76.3,1501,92.23,42,17,21.86375973,54.2768184
281902,2,34.48885745,4.4,3244.54,14.9,99,55,3447,77.7,1724,85.15,50,19,21.86526682,54.14724175
281903,2,37.97208248,4.3,2563.61,13.3,100,52.6,3457,68.2,4322,98.22,78,51,21.67290907,54.21578068
286201,2,57.73991511,5.2,4493.18,5.3,114,49.9,2580,57.9,5012,112.77,124,1986,20.47415863,53.78172657
300401,2,37.38641996,4.7,3242.58,7.9,100,57.8,3822,93.8,7644,103.87,69,60,17.22217128,51.90893902
300402,2,44.48638806,6.8,2795.42,8.6,105,53.1,3988,81.6,5583,101.34,109,203,16.97528218,51.89456923
300403,2,35.9193173,6.7,2471.09,8.2,101,54.5,3246,98.2,2597,104.96,88,100,16.99071832,51.76350399
300404,2,41.94496954,7.1,2882.26,6.5,98,59,6013,101.9,6013,103.29,74,69,17.11881377,51.76066319
300405,2,41.33055514,6.1,2908.51,7.8,102,57,4266,101.1,2844,99.82,76,85,17.10157343,51.8678161
300406,2,36.82390714,5.6,2728.8,6.8,101,57,2580,105.4,5159,97.97,67,53,17.25433373,51.81259758
300407,2,32.7564506,4.1,2449.17,7.6,103,55,3982,87.8,3982,96.84,74,60,16.86058717,51.77934603
300601,2,43.94543225,5.1,2823.79,7,106,58.5,0,91.6,4194,96.02,60,63,17.34030773,51.9551229
300602,2,46.36891494,5.6,2308.85,7.2,106,55.2,3784,81.7,4541,102.41,91,227,17.50462186,51.96690647
300603,2,37.61972331,4.9,2980.56,7.5,101,56.2,7228,93.6,3614,105.23,44,86,17.64005671,51.94183101
300604,2,38.29194428,4.4,3261.28,7.5,99,57.8,5255,92.4,10510,100,67,62,17.6045572,52.07148503
300701,2,40.00524659,5.4,2761.98,4.7,106,55.9,0,106.6,3218,93.29,79,61,18.02215232,51.90164345
300702,2,38.12418584,5.3,2608.87,5.3,103,61,5832,99.9,2916,98.01,62,46,18.27068524,51.58561004
300703,2,36.81722689,5.7,2795.76,5.1,102,56.8,0,98.6,1594,109.19,62,54,18.2898039,51.87160933
300704,2,41.97740113,5.9,2408.76,5.5,101,58,8967,108,4484,78.01,63,85,18.1556805,51.65321664
300705,2,36.82183523,5,2353.08,5.3,101,57.7,7531,97.4,7531,77.5,62,85,18.33883052,51.78865674
300706,2,39.97660819,6.9,2756.55,4.2,107,64.1,5401,100.7,2701,108.55,55,72,18.39400842,51.84560133
300707,2,35.97856596,5.3,2522.2,4.7,100,58.1,4903,92.9,2452,98.7,40,44,18.23798965,51.95776013
300708,2,48.28973843,5,2873.73,4.5,104,58.9,3579,106,3579,112.69,99,103,18.22248833,51.73918166
300709,2,39.83282156,4.7,3514.72,4.5,107,55.6,7291,88.3,2430,100.67,73,93,18.12539121,51.93116737
300710,2,38.89067009,6.4,2657.16,5,101,59.4,0,95.1,2650,97.86,50,72,18.32625995,51.68714846
300711,2,43.29910835,7.8,2156.06,4.2,104,55,0,113,1856,80.3,75,82,18.1519643,51.83680254
300801,2,46.94416914,6.7,3183.61,3.5,101,53.4,7760,109.5,2587,85.07,94,104,18.003162,51.24370902
300802,2,48.34874505,7.1,2977.97,4.6,97,56.9,5951,103.6,5951,92.18,108,70,17.88801628,51.27925583
300803,2,48.55043082,5.4,2533.46,5.4,105,54.8,3099,83.7,3099,109.76,115,200,18.01581956,51.32357609
300804,2,43.50791717,5.5,3332.93,3.6,98,57.9,0,103.3,1772,98.99,71,68,18.11821938,51.21425452
300805,2,37.68877216,3.9,3412.98,4.6,99,55,0,95.6,1925,97.61,76,51,17.79831296,51.249132
300806,2,38.0967436,6.6,2938.47,5.1,98,51.8,3962,90.7,3962,97.1,63,41,17.89939295,51.15692318
300807,2,41.61637366,6.8,2645.62,4.5,100,57.9,4861,97.9,2431,96.14,67,65,18.00870639,51.17456781
301101,2,52.39348244,6.3,2643.27,4.3,108,54.3,2194,72.7,6033,123.05,118,2745,16.64537944,52.08427883
301102,2,43.37349398,6.1,2360.95,4.6,105,53,2858,86.4,2858,98.35,95,80,16.74671712,52.14197751
301103,2,42.15257732,6.7,2807.14,4.8,100,52.8,15617,96.5,2603,80.02,75,77,16.67757289,52.07681295
301104,2,41.51546128,6.1,2886.7,4.9,101,56.5,5035,93.7,2014,98.51,71,56,16.86509315,51.9880571
301105,2,40.13766401,6.7,3500.53,5.2,101,54.9,3529,90,4412,104.06,101,93,16.55295771,52.00998925
301201,2,42.14801444,4.9,4526.82,7.8,100,54.8,1438,91,2876,96.23,68,98,17.52633127,51.61666168
301202,2,39.75019516,5.8,2474.53,6.1,99,59,4101,96.4,911,96.17,61,73,17.24131803,51.73074934
301203,2,41.34021569,4.8,2172.67,6.6,104,59.4,2722,93.1,3403,101.41,81,89,17.42145021,51.83743348
301204,2,47.83741855,6,2549.2,7,105,55.8,2914,85.8,5827,102.25,85,159,17.51040205,51.72077931
301205,2,41.38618798,9.1,2663.61,5.3,102,58.5,2597,119.3,2597,95.63,59,66,17.52140347,51.78440205
301206,2,41.96600666,6.3,2830.19,7.4,100,53.3,3661,90.2,2441,100,69,86,17.3391951,51.66574094
301301,2,38.0131855,5.1,2447.38,5.4,98,53.2,4219,96.4,2110,101.28,65,75,16.81087117,51.85798737
301302,2,44.81311976,5.1,2836.61,5.6,100,55.8,6895,112,1379,85.14,113,66,16.56456518,51.9175576
301303,2,40.82418366,5.2,3454.02,5.1,102,56.7,4449,102.3,2966,108.26,87,69,16.70815717,51.9094507
301304,2,43.71165644,4,2695.46,5.8,100,55,4267,105.8,2845,95.51,94,63,16.67303654,51.78483112
301305,2,39.98275862,5.8,2480.27,5.5,102,52.9,3753,106.3,3753,78.42,99,56,16.47780302,51.83198677
301306,2,43.33093006,5.4,2924.84,5.6,96,60.8,3722,114.7,1861,93.55,94,60,16.20113983,51.91053892
301307,2,44.30764774,5.4,3406.25,4.4,103,57.3,3007,112.2,3007,105.2,124,71,16.37734902,51.92607546
301701,2,51.80861723,5.7,2323.49,6,109,54.3,3038,75.6,10415,109.67,121,1740,17.81430336,51.64701149
301702,2,40.97274008,6,2736.92,4.5,103,54.1,5057,93.6,5057,96.91,62,121,17.97992547,51.71455685
301703,2,44.05700968,6.7,2639.85,7.8,100,55.2,7137,102.5,4758,95.46,66,105,17.66255559,51.57519531
301704,2,43.95966248,5,2499.97,5.9,102,55.9,9315,103.1,1096,85.82,80,90,17.78604555,51.68349672
301705,2,46.65869825,5.6,2410.01,6.8,100,56,5923,107.3,1974,92.53,82,73,17.82298725,51.55542475
301706,2,40.59984563,5,2378.13,7.1,100,58.2,11786,104.4,2947,98.42,78,88,17.72325024,51.73672022
301707,2,36.88871266,6.7,2969.1,6.6,99,55.6,4823,102.1,1206,97.94,69,59,18.03904651,51.6036611
301708,2,39.91801679,4.9,3075.15,9.1,97,55.1,6572,90.6,1643,94.53,60,35,17.63625546,51.46897362
301801,2,35.93827775,6.7,3883.27,5,98,62.9,2527,102.9,1264,106.67,71,36,18.32029812,51.47643631
301802,2,39.41351889,6.3,3097.55,7.3,97,57.5,5250,106.6,1750,100,63,53,18.09281765,51.40983909
301803,2,44.64633355,5.4,2701.97,6.4,105,60.2,3928,108.7,3928,98.43,78,63,18.10652768,51.48008188
301804,2,42.35993209,4,2749.57,7.7,96,53.6,6092,100.8,6092,98.15,77,47,17.80744967,51.36842867
301805,2,39.76031019,5.5,3543.78,6.4,102,61.2,3653,107.4,1827,100.4,74,49,18.243775,51.50852198
301806,2,36.16934663,5.3,2684.24,6.1,99,54.3,6169,98.7,6169,93.92,69,71,17.98547622,51.52978462
301807,2,45.48111152,4.6,2367.95,7.5,106,56.1,4788,89.5,5985,100.98,105,128,17.90202273,51.43742953
302001,2,42.10526316,4.2,3113.04,8.6,99,56.5,4781,97.3,4781,101.28,58,65,17.89413322,51.98695869
302002,2,41.33611691,4.9,2787.1,8.1,96,55.4,4878,103.8,1626,95.2,67,50,17.76503338,51.97858185
302003,2,39.20940171,7.1,2852.78,6.3,102,57.9,4165,103,833,84.67,58,71,17.62862607,51.85327246
302004,2,33.85761589,7.3,3251.95,8.3,100,58.2,4685,94.6,937,97.64,72,43,17.8509578,52.05296638
302005,2,45.20410719,5.9,2682.34,6.1,101,56.4,5134,103.9,2053,93.11,74,76,17.93369555,51.83092269
302006,2,43.67468632,5.1,2281.26,8.3,103,54.8,2753,84.5,1377,106.85,101,168,17.80322554,51.8807926
302201,2,37.14652956,5,2890.57,8,99,58.2,8957,79.1,2986,96.64,59,73,16.76465642,51.69314265
